"sec"   "mA"   "mV"
687.981   -2.06347513198853   -220.303817749023
688.079   -2.0595018863678   -220.569580078125
688.177   -2.03776335716248   -220.645858764648
688.276   -2.0278685092926   -220.759552001953
688.374   -2.00218200683594   -220.303817749023
688.472   -1.99031329154968   -220.531677246094
688.571   -1.97647047042847   -220.45588684082
688.669   -1.95075869560242   -220.721649169922
688.767   -1.95075869560242   -220.607482910156
688.866   -1.94483697414398   -220.797439575195
688.964   -1.87367427349091   -220.380096435547
689.063   -1.84401476383209   -220.721649169922
689.161   -1.80248641967773   -220.45588684082
689.259   -1.75306224822998   -220.68376159668
689.358   -1.69969022274017   -220.493789672852
689.456   -1.65024077892303   -220.569580078125
689.554   -1.59489488601685   -220.417999267578
689.653   -1.54941868782043   -220.569580078125
689.751   -1.49802052974701   -220.380096435547
689.849   -1.44859647750854   -220.493789672852
689.948   -1.40312016010284   -220.493789672852
690.046   -1.35764396190643   -220.645858764648
690.144   -1.3141416311264   -220.493789672852
690.243   -1.29240310192108   -220.531677246094
690.341   -1.22716224193573   -220.493789672852
690.439   -1.18958163261414   -220.380096435547
690.538   -1.15597426891327   -220.265914916992
690.636   -1.13620960712433   -220.45588684082
690.734   -1.10260224342346   -220.380096435547
690.833   -1.05909991264343   -220.721649169922
690.931   -1.04130923748016   -220.569580078125
691.029   -1.01362359523773   -220.68376159668
691.128   -1.00375401973724   -220.45588684082
691.226   -0.970121324062347   -220.607482910156
691.324   -0.946408867835999   -220.303817749023
691.423   -0.940487086772919   -220.645858764648
691.521   -0.91674929857254   -220.380096435547
691.619   -0.896984755992889   -220.493789672852
691.718   -0.873246967792511   -220.380096435547
691.816   -0.869299113750458   -220.569580078125
691.914   -0.861403405666351   -220.493789672852
692.013   -0.845586657524109   -220.531677246094
692.111   -0.827770709991455   -220.380096435547
692.209   -0.837665677070618   -220.645858764648
692.308   -0.817901074886322   -220.342193603516
692.406   -0.804058253765106   -220.569580078125
692.504   -0.798136472702026   -220.265914916992
692.603   -0.776372671127319   -220.569580078125
692.701   -0.788241505622864   -220.265914916992
692.799   -0.76450377702713   -220.607482910156
692.898   -0.766503036022186   -220.22802734375
692.996   -0.766503036022186   -220.607482910156
693.094   -0.766503036022186   -220.380096435547
693.193   -0.754634141921997   -220.645858764648
693.291   -0.75266021490097   -220.45588684082
693.389   -0.738817393779755   -220.645858764648
693.488   -0.748687028884888   -220.380096435547
693.586   -0.738817393779755   -220.45588684082
693.684   -0.734869539737701   -220.303817749023
693.783   -0.728922426700592   -220.721649169922
693.881   -0.723000645637512   -220.380096435547
693.979   -0.723000645637512   -220.607482910156
694.078   -0.709157884120941   -220.417999267578
694.176   -0.730896353721619   -220.607482910156
694.274   -0.699262917041779   -220.45588684082
694.373   -0.709157884120941   -220.493789672852
694.471   -0.699262917041779   -220.380096435547
694.569   -0.711131811141968   -220.607482910156
694.668   -0.695315062999725   -220.380096435547
694.766   -0.693341135978699   -220.531677246094
694.865   -0.693341135978699   -220.493789672852
694.963   -0.693341135978699   -220.759552001953
695.061   -0.701236844062805   -220.531677246094
695.16   -0.695315062999725   -220.721649169922
695.258   -0.68147224187851   -220.45588684082
695.356   -0.68147224187851   -220.569580078125
695.455   -0.679498314857483   -220.45588684082
695.553   -0.671602606773376   -220.342193603516
695.651   -0.677524387836456   -220.45588684082
695.75   -0.683446168899536   -220.721649169922
695.848   -0.667629420757294   -220.417999267578
695.946   -0.673576533794403   -220.645858764648
696.045   -0.667629420757294   -220.380096435547
696.143   -0.671602606773376   -220.493789672852
696.241   -0.66960334777832   -220.342193603516
696.34   -0.667629420757294   -220.569580078125
696.438   -0.671602606773376   -220.531677246094
696.536   -0.66960334777832   -220.493789672852
696.635   -0.657759785652161   -220.380096435547
696.733   -0.655785858631134   -220.645858764648
696.831   -0.655785858631134   -220.531677246094
696.93   -0.655785858631134   -220.569580078125
697.028   -0.655785858631134   -220.303817749023
697.126   -0.651812732219696   -220.569580078125
697.225   -0.647864878177643   -220.417999267578
697.323   -0.651812732219696   -220.417999267578
697.421   -0.649838805198669   -220.45588684082
697.52   -0.649838805198669   -220.569580078125
697.618   -0.645890951156616   -220.152236938477
697.716   -0.641943097114563   -220.759552001953
697.815   -0.657759785652161   -220.45588684082
697.913   -0.655785858631134   -220.569580078125
698.011   -0.655785858631134   -220.417999267578
698.11   -0.66368156671524   -220.645858764648
698.208   -0.63796991109848   -220.303817749023
698.306   -0.64391702413559   -220.645858764648
698.405   -0.645890951156616   -220.645858764648
698.503   -0.645890951156616   -220.645858764648
698.601   -0.63796991109848   -220.45588684082
698.7   -0.645890951156616   -220.380096435547
698.798   -0.639969170093536   -220.45588684082
698.896   -0.655785858631134   -220.68376159668
698.995   -0.645890951156616   -220.569580078125
699.093   -0.63796991109848   -220.607482910156
699.191   -0.634022057056427   -220.493789672852
699.29   -0.649838805198669   -220.645858764648
699.388   -0.630074203014374   -220.303817749023
699.486   -0.635995984077454   -220.45588684082
699.585   -0.63796991109848   -220.493789672852
699.683   -0.639969170093536   -220.493789672852
699.781   -0.620179235935211   -220.569580078125
699.88   -0.63796991109848   -220.569580078125
699.978   -0.641943097114563   -220.493789672852
700.076   -0.624152421951294   -220.380096435547
700.175   -0.630074203014374   -220.342193603516
700.273   -0.630074203014374   -220.645858764648
700.371   -0.624152421951294   -220.45588684082
700.47   -0.639969170093536   -220.45588684082
700.568   -0.628100275993347   -220.531677246094
700.666   -0.635995984077454   -220.531677246094
700.765   -0.630074203014374   -220.380096435547
700.863   -0.618205308914185   -220.569580078125
700.962   -0.626126348972321   -220.45588684082
701.06   -0.620179235935211   -220.569580078125
701.158   -0.628100275993347   -220.303817749023
701.257   -0.628100275993347   -220.607482910156
701.355   -0.624152421951294   -220.569580078125
701.453   -0.626126348972321   -220.45588684082
701.552   -0.6320481300354   -220.645858764648
701.65   -0.622153162956238   -220.645858764648
701.748   -0.620179235935211   -220.45588684082
701.847   -0.622153162956238   -220.531677246094
701.945   -0.614257454872131   -220.607482910156
702.043   -0.6320481300354   -220.569580078125
702.142   -0.618205308914185   -220.45588684082
702.24   -0.612283527851105   -220.45588684082
702.338   -0.634022057056427   -220.759552001953
702.437   -0.618205308914185   -220.303817749023
702.535   -0.614257454872131   -220.569580078125
702.633   -0.630074203014374   -220.645858764648
702.732   -0.614257454872131   -220.531677246094
702.83   -0.618205308914185   -220.45588684082
702.928   -0.618205308914185   -220.569580078125
703.027   -0.618205308914185   -220.45588684082
703.125   -0.622153162956238   -220.645858764648
703.223   -0.620179235935211   -220.417999267578
703.322   -0.622153162956238   -220.607482910156
703.42   -0.614257454872131   -220.531677246094
703.518   -0.620179235935211   -220.569580078125
703.617   -0.626126348972321   -220.493789672852
703.715   -0.612283527851105   -220.531677246094
703.813   -0.618205308914185   -220.45588684082
